event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer
EVT004365,2026-09-04 23:37:01.735196,Brute Force,Africa,Server,7,731,69,1,212
EVT004366,2026-09-04 23:45:01.735196,Unauthorized Access,Asia,Router,3,826,62,0,252
EVT004367,2026-09-04 23:53:01.735196,Phishing,South America,Desktop,2,648,52,0,44
EVT004368,2026-09-05 00:01:01.735196,Phishing,Europe,Router,4,986,83,0,75
EVT004369,2026-09-05 00:09:01.735196,Unauthorized Access,North America,Laptop,3,359,61,0,111
EVT004370,2026-09-05 00:17:01.735196,Unauthorized Access,North America,Firewall,1,576,38,0,359
EVT004371,2026-09-05 00:25:01.735196,Brute Force,Europe,Desktop,2,427,57,0,107
EVT004372,2026-09-05 00:33:01.735196,DDoS,Europe,Laptop,10,283,81,0,236
EVT004373,2026-09-05 00:41:01.735196,Phishing,Africa,Server,33,14018,905,1,1769
EVT004374,2026-09-05 00:49:01.735196,Malware,Asia,Laptop,2,174,62,0,197
EVT004375,2026-09-05 00:57:01.735196,DDoS,Africa,Desktop,2,244,94,0,14
EVT004376,2026-09-05 01:05:01.735196,Phishing,Africa,Laptop,2,833,52,0,245
EVT004377,2026-09-05 01:13:01.735196,Malware,Asia,Laptop,7,757,62,0,88
EVT004378,2026-09-05 01:21:01.735196,Unauthorized Access,North America,Firewall,6,490,94,0,107
EVT004379,2026-09-05 01:29:01.735196,Malware,South America,Laptop,7,597,74,0,189
EVT004380,2026-09-05 01:37:01.735196,DDoS,Europe,Laptop,2,731,86,0,361
EVT004381,2026-09-05 01:45:01.735196,Unauthorized Access,Asia,Firewall,3,290,82,0,113
EVT004382,2026-09-05 01:53:01.735196,DDoS,Europe,Router,3,539,23,0,296
EVT004383,2026-09-05 02:01:01.735196,Malware,Oceania,Laptop,2,456,93,0,68
EVT004384,2026-09-05 02:09:01.735196,Unauthorized Access,North America,Server,1,700,19,0,125
EVT004385,2026-09-05 02:17:01.735196,Phishing,North America,Desktop,2,146,57,0,398
EVT004386,2026-09-05 02:25:01.735196,DDoS,Oceania,Router,5,749,36,0,38
EVT004387,2026-09-05 02:33:01.735196,Brute Force,South America,Firewall,2,575,40,0,428
EVT004388,2026-09-05 02:41:01.735196,Brute Force,Africa,Desktop,4,329,45,0,401
EVT004389,2026-09-05 02:49:01.735196,Unauthorized Access,Oceania,Router,0,769,72,0,19
EVT004390,2026-09-05 02:57:01.735196,Unauthorized Access,South America,Laptop,2,103,27,0,378
EVT004391,2026-09-05 03:05:01.735196,DDoS,Europe,Server,4,954,91,0,112
EVT004392,2026-09-05 03:13:01.735196,Unauthorized Access,Asia,Desktop,1,777,24,0,176
EVT004393,2026-09-05 03:21:01.735196,DDoS,South America,Router,0,574,43,0,42
EVT004394,2026-09-05 03:29:01.735196,Malware,Asia,Router,4,638,13,0,143
EVT004395,2026-09-05 03:37:01.735196,Malware,Europe,Router,5,147,24,0,187
EVT004396,2026-09-05 03:45:01.735196,Phishing,South America,Firewall,3,603,40,0,144
EVT004397,2026-09-05 03:53:01.735196,Brute Force,Europe,Desktop,2,258,36,0,292
EVT004398,2026-09-05 04:01:01.735196,Phishing,North America,Laptop,0,242,12,0,125
EVT004399,2026-09-05 04:09:01.735196,Ransomware,South America,Router,1,787,38,0,224
EVT004400,2026-09-05 04:17:01.735196,DDoS,Asia,Laptop,3,479,32,0,378
EVT004401,2026-09-05 04:25:01.735196,DDoS,North America,Laptop,2,174,88,0,377
EVT004402,2026-09-05 04:33:01.735196,Brute Force,North America,Desktop,1,754,13,0,287
EVT004403,2026-09-05 04:41:01.735196,Ransomware,South America,Router,1,348,64,0,149
EVT004404,2026-09-05 04:49:01.735196,DDoS,North America,Firewall,4,716,48,0,492
EVT004405,2026-09-05 04:57:01.735196,Unauthorized Access,Africa,Router,1,356,98,0,498
EVT004406,2026-09-05 05:05:01.735196,DDoS,North America,Desktop,117,14248,371,1,952
EVT004407,2026-09-05 05:13:01.735196,Ransomware,Africa,Laptop,3,220,98,0,103
EVT004408,2026-09-05 05:21:01.735196,Malware,Europe,Firewall,112,6471,351,1,1095
EVT004409,2026-09-05 05:29:01.735196,Malware,Africa,Laptop,1,989,74,0,42
EVT004410,2026-09-05 05:37:01.735196,Ransomware,North America,Router,3,531,69,0,448
EVT004411,2026-09-05 05:45:01.735196,Unauthorized Access,South America,Desktop,3,537,68,0,174
EVT004412,2026-09-05 05:53:01.735196,Ransomware,Asia,Server,1,859,80,0,422
EVT004413,2026-09-05 06:01:01.735196,Unauthorized Access,North America,Router,5,120,55,0,378
EVT004414,2026-09-05 06:09:01.735196,DDoS,Africa,Server,3,485,53,0,26
EVT004415,2026-09-05 06:17:01.735196,Unauthorized Access,Oceania,Firewall,4,436,90,0,441
EVT004416,2026-09-05 06:25:01.735196,Phishing,South America,Desktop,7,174,28,0,215
EVT004417,2026-09-05 06:33:01.735196,DDoS,Oceania,Desktop,3,202,23,0,347
EVT004418,2026-09-05 06:41:01.735196,Phishing,North America,Firewall,3,280,5,0,394
EVT004419,2026-09-05 06:49:01.735196,DDoS,Europe,Server,1,808,43,0,424
EVT004420,2026-09-05 06:57:01.735196,Malware,Europe,Laptop,114,5201,517,1,1764
EVT004421,2026-09-05 07:05:01.735196,Phishing,South America,Laptop,1,814,84,0,114
EVT004422,2026-09-05 07:13:01.735196,Unauthorized Access,Asia,Laptop,6,270,16,0,373
EVT004423,2026-09-05 07:21:01.735196,Malware,Europe,Server,56,8128,966,1,1689
EVT004424,2026-09-05 07:29:01.735196,DDoS,North America,Laptop,3,524,6,0,115
EVT004425,2026-09-05 07:37:01.735196,Phishing,Oceania,Router,4,632,82,0,91
EVT004426,2026-09-05 07:45:01.735196,Brute Force,South America,Desktop,1,356,77,0,60
EVT004427,2026-09-05 07:53:01.735196,Ransomware,South America,Desktop,3,765,58,1,432
EVT004428,2026-09-05 08:01:01.735196,Unauthorized Access,Oceania,Desktop,1,108,95,0,143
EVT004429,2026-09-05 08:09:01.735196,Ransomware,Africa,Laptop,6,395,74,1,87
EVT004430,2026-09-05 08:17:01.735196,Brute Force,Africa,Firewall,4,723,74,0,37
EVT004431,2026-09-05 08:25:01.735196,Unauthorized Access,Europe,Laptop,4,326,68,0,308
EVT004432,2026-09-05 08:33:01.735196,DDoS,South America,Desktop,3,839,5,0,314
EVT004433,2026-09-05 08:41:01.735196,Unauthorized Access,Asia,Router,3,411,93,0,336
EVT004434,2026-09-05 08:49:01.735196,DDoS,North America,Firewall,4,301,52,0,480
EVT004435,2026-09-05 08:57:01.735196,Ransomware,North America,Laptop,5,735,18,0,269
EVT004436,2026-09-05 09:05:01.735196,Phishing,Europe,Router,8,806,70,0,241
EVT004437,2026-09-05 09:13:01.735196,Malware,Oceania,Firewall,4,747,63,0,11
EVT004438,2026-09-05 09:21:01.735196,DDoS,Oceania,Router,0,116,63,0,281
EVT004439,2026-09-05 09:29:01.735196,Ransomware,Asia,Server,1,329,30,0,55
EVT004440,2026-09-05 09:37:01.735196,Unauthorized Access,South America,Server,4,502,29,0,60
EVT004441,2026-09-05 09:45:01.735196,Malware,South America,Router,4,242,99,0,441
EVT004442,2026-09-05 09:53:01.735196,Phishing,South America,Router,9,868,13,0,134
EVT004443,2026-09-05 10:01:01.735196,Ransomware,Asia,Server,5,271,8,0,207
EVT004444,2026-09-05 10:09:01.735196,DDoS,South America,Router,0,217,28,0,106
EVT004445,2026-09-05 10:17:01.735196,DDoS,South America,Laptop,3,155,92,0,219
EVT004446,2026-09-05 10:25:01.735196,Unauthorized Access,Europe,Desktop,2,290,27,0,51
EVT004447,2026-09-05 10:33:01.735196,Ransomware,Africa,Router,5,689,86,0,328
EVT004448,2026-09-05 10:41:01.735196,Malware,North America,Server,3,850,76,0,128
EVT004449,2026-09-05 10:49:01.735196,Malware,Europe,Firewall,5,953,96,0,15
EVT004450,2026-09-05 10:57:01.735196,Malware,Oceania,Laptop,1,906,18,0,499
EVT004451,2026-09-05 11:05:01.735196,Malware,South America,Laptop,1,877,6,0,307
EVT004452,2026-09-05 11:13:01.735196,Ransomware,Asia,Desktop,104,8392,474,1,1762
EVT004453,2026-09-05 11:21:01.735196,Malware,North America,Laptop,4,233,19,0,104
EVT004454,2026-09-05 11:29:01.735196,Ransomware,North America,Server,2,595,36,0,462
EVT004455,2026-09-05 11:37:01.735196,Malware,North America,Firewall,5,418,61,0,171
EVT004456,2026-09-05 11:45:01.735196,Phishing,Europe,Router,123,9839,646,1,1048
EVT004457,2026-09-05 11:53:01.735196,DDoS,North America,Desktop,3,493,16,0,475
EVT004458,2026-09-05 12:01:01.735196,Unauthorized Access,Africa,Server,2,972,86,1,223
EVT004459,2026-09-05 12:09:01.735196,Ransomware,Europe,Server,3,208,93,0,358
EVT004460,2026-09-05 12:17:01.735196,Ransomware,Europe,Firewall,6,734,23,0,189
EVT004461,2026-09-05 12:25:01.735196,Unauthorized Access,Europe,Desktop,4,537,24,0,248
EVT004462,2026-09-05 12:33:01.735196,Ransomware,Oceania,Laptop,47,12398,638,1,704
EVT004463,2026-09-05 12:41:01.735196,DDoS,Asia,Firewall,5,137,42,0,287
EVT004464,2026-09-05 12:49:01.735196,Brute Force,Oceania,Router,0,748,95,0,77
EVT004465,2026-09-05 12:57:01.735196,Phishing,Asia,Desktop,3,243,15,0,260
EVT004466,2026-09-05 13:05:01.735196,DDoS,Europe,Laptop,1,714,69,0,256
EVT004467,2026-09-05 13:13:01.735196,Malware,Africa,Server,35,12341,738,1,1158
EVT004468,2026-09-05 13:21:01.735196,DDoS,Europe,Laptop,2,825,67,0,285
EVT004469,2026-09-05 13:29:01.735196,Ransomware,Asia,Desktop,2,343,69,0,29
EVT004470,2026-09-05 13:37:01.735196,Brute Force,South America,Router,2,912,97,0,69
EVT004471,2026-09-05 13:45:01.735196,Brute Force,Oceania,Firewall,4,461,57,0,178
EVT004472,2026-09-05 13:53:01.735196,Ransomware,Oceania,Laptop,2,478,10,0,277
EVT004473,2026-09-05 14:01:01.735196,Brute Force,North America,Desktop,2,862,32,0,238
EVT004474,2026-09-05 14:09:01.735196,Phishing,Asia,Server,2,871,59,0,47
EVT004475,2026-09-05 14:17:01.735196,Ransomware,South America,Laptop,106,12184,713,1,939
EVT004476,2026-09-05 14:25:01.735196,DDoS,Oceania,Router,5,615,39,0,72
EVT004477,2026-09-05 14:33:01.735196,Ransomware,South America,Laptop,4,427,46,0,100
EVT004478,2026-09-05 14:41:01.735196,Brute Force,Oceania,Router,2,319,95,0,55
EVT004479,2026-09-05 14:49:01.735196,Unauthorized Access,Oceania,Laptop,4,813,72,0,67
EVT004480,2026-09-05 14:57:01.735196,Phishing,Asia,Router,73,5352,539,1,982
EVT004481,2026-09-05 15:05:01.735196,Ransomware,Europe,Server,2,576,84,0,457
EVT004482,2026-09-05 15:13:01.735196,Phishing,Africa,Firewall,2,472,17,0,465
EVT004483,2026-09-05 15:21:01.735196,Ransomware,Europe,Laptop,5,653,99,0,354
EVT004484,2026-09-05 15:29:01.735196,Malware,Oceania,Desktop,2,508,99,0,492
EVT004485,2026-09-05 15:37:01.735196,Unauthorized Access,Asia,Desktop,4,538,54,0,434
EVT004486,2026-09-05 15:45:01.735196,DDoS,Africa,Laptop,30,12905,831,1,799
EVT004487,2026-09-05 15:53:01.735196,Ransomware,Oceania,Firewall,5,797,59,0,293
EVT004488,2026-09-05 16:01:01.735196,DDoS,Africa,Firewall,2,240,9,0,353
EVT004489,2026-09-05 16:09:01.735196,Unauthorized Access,Europe,Router,1,898,96,0,426
EVT004490,2026-09-05 16:17:01.735196,Brute Force,North America,Router,4,248,98,0,424
EVT004491,2026-09-05 16:25:01.735196,Unauthorized Access,Africa,Desktop,2,538,41,0,222
EVT004492,2026-09-05 16:33:01.735196,DDoS,North America,Desktop,6,574,62,0,80
EVT004493,2026-09-05 16:41:01.735196,DDoS,Africa,Server,3,880,43,0,271
EVT004494,2026-09-05 16:49:01.735196,DDoS,South America,Firewall,6,612,44,0,447
EVT004495,2026-09-05 16:57:01.735196,Ransomware,Africa,Laptop,1,875,40,0,167
EVT004496,2026-09-05 17:05:01.735196,Ransomware,Oceania,Server,2,220,15,0,64
EVT004497,2026-09-05 17:13:01.735196,Brute Force,Africa,Desktop,3,197,30,0,106
EVT004498,2026-09-05 17:21:01.735196,Malware,Africa,Laptop,1,491,13,0,336
EVT004499,2026-09-05 17:29:01.735196,DDoS,Europe,Router,96,12364,697,1,1620
EVT004500,2026-09-05 17:37:01.735196,Malware,North America,Desktop,136,10108,596,1,1538
EVT004501,2026-09-05 17:45:01.735196,Unauthorized Access,South America,Server,2,944,48,0,481
EVT004502,2026-09-05 17:53:01.735196,Brute Force,Oceania,Desktop,0,438,61,0,243
EVT004503,2026-09-05 18:01:01.735196,Brute Force,North America,Router,2,249,78,0,15
EVT004504,2026-09-05 18:09:01.735196,Phishing,Africa,Firewall,3,502,90,0,389
EVT004505,2026-09-05 18:17:01.735196,Malware,Europe,Router,6,625,17,0,345
EVT004506,2026-09-05 18:25:01.735196,Ransomware,Europe,Firewall,2,205,65,1,59
EVT004507,2026-09-05 18:33:01.735196,Malware,Oceania,Router,3,628,94,0,349
EVT004508,2026-09-05 18:41:01.735196,Brute Force,Europe,Router,3,846,52,1,331
EVT004509,2026-09-05 18:49:01.735196,Phishing,Oceania,Desktop,82,7797,697,1,751
EVT004510,2026-09-05 18:57:01.735196,Ransomware,Oceania,Desktop,2,524,25,0,300
EVT004511,2026-09-05 19:05:01.735196,DDoS,Europe,Laptop,3,107,98,0,102
EVT004512,2026-09-05 19:13:01.735196,Ransomware,Asia,Firewall,3,398,30,0,369
EVT004513,2026-09-05 19:21:01.735196,Brute Force,North America,Server,4,314,43,0,320
EVT004514,2026-09-05 19:29:01.735196,Malware,North America,Laptop,4,388,47,0,323
EVT004515,2026-09-05 19:37:01.735196,Ransomware,Europe,Server,7,891,99,0,29
EVT004516,2026-09-05 19:45:01.735196,Ransomware,North America,Firewall,3,883,76,0,155
EVT004517,2026-09-05 19:53:01.735196,Unauthorized Access,South America,Firewall,5,954,28,0,333
EVT004518,2026-09-05 20:01:01.735196,Brute Force,Africa,Desktop,3,979,74,0,255
EVT004519,2026-09-05 20:09:01.735196,Ransomware,North America,Desktop,6,997,99,0,68
EVT004520,2026-09-05 20:17:01.735196,Phishing,Africa,Desktop,4,570,32,0,341
EVT004521,2026-09-05 20:25:01.735196,Unauthorized Access,North America,Server,0,228,6,0,75
EVT004522,2026-09-05 20:33:01.735196,Ransomware,Europe,Firewall,1,374,32,0,28
EVT004523,2026-09-05 20:41:01.735196,Unauthorized Access,Europe,Router,2,178,90,0,270
EVT004524,2026-09-05 20:49:01.735196,Brute Force,Asia,Server,0,808,14,0,376
EVT004525,2026-09-05 20:57:01.735196,DDoS,South America,Server,4,245,39,0,397
EVT004526,2026-09-05 21:05:01.735196,DDoS,Europe,Laptop,5,605,50,0,73
EVT004527,2026-09-05 21:13:01.735196,Brute Force,South America,Firewall,3,734,24,0,341
EVT004528,2026-09-05 21:21:01.735196,Malware,Oceania,Laptop,7,263,71,0,216
EVT004529,2026-09-05 21:29:01.735196,DDoS,Africa,Router,3,709,89,0,388
EVT004530,2026-09-05 21:37:01.735196,Brute Force,Asia,Laptop,5,588,18,0,356
EVT004531,2026-09-05 21:45:01.735196,Malware,South America,Laptop,3,476,89,0,252
EVT004532,2026-09-05 21:53:01.735196,Ransomware,North America,Desktop,43,13422,427,1,1559
EVT004533,2026-09-05 22:01:01.735196,DDoS,Oceania,Server,3,629,7,0,115
EVT004534,2026-09-05 22:09:01.735196,DDoS,North America,Laptop,0,670,96,0,60
EVT004535,2026-09-05 22:17:01.735196,Unauthorized Access,Africa,Firewall,1,747,60,0,445
EVT004536,2026-09-05 22:25:01.735196,Unauthorized Access,Europe,Router,2,914,86,0,499
EVT004537,2026-09-05 22:33:01.735196,Unauthorized Access,Oceania,Desktop,6,483,67,0,432
EVT004538,2026-09-05 22:41:01.735196,Malware,Oceania,Desktop,2,954,26,0,165
EVT004539,2026-09-05 22:49:01.735196,Unauthorized Access,South America,Desktop,5,480,33,0,66
EVT004540,2026-09-05 22:57:01.735196,Malware,North America,Desktop,73,5218,425,1,1581
EVT004541,2026-09-05 23:05:01.735196,Phishing,Oceania,Desktop,1,299,89,0,363
EVT004542,2026-09-05 23:13:01.735196,Phishing,Asia,Desktop,3,169,61,0,441
EVT004543,2026-09-05 23:21:01.735196,Malware,Africa,Desktop,3,393,96,0,370
EVT004544,2026-09-05 23:29:01.735196,Ransomware,Oceania,Desktop,5,495,57,0,198
EVT004545,2026-09-05 23:37:01.735196,Malware,Asia,Desktop,3,718,82,0,245
EVT004546,2026-09-05 23:45:01.735196,Malware,Europe,Firewall,3,985,30,0,458
EVT004547,2026-09-05 23:53:01.735196,Malware,Asia,Server,3,241,59,0,79
EVT004548,2026-09-06 00:01:01.735196,Ransomware,Asia,Desktop,2,863,10,0,418
EVT004549,2026-09-06 00:09:01.735196,Phishing,Africa,Laptop,2,844,20,0,426
EVT004550,2026-09-06 00:17:01.735196,Malware,Europe,Server,2,500,63,0,158
EVT004551,2026-09-06 00:25:01.735196,Unauthorized Access,Africa,Server,2,915,32,1,143
EVT004552,2026-09-06 00:33:01.735196,Unauthorized Access,Africa,Firewall,4,677,89,0,53
EVT004553,2026-09-06 00:41:01.735196,Unauthorized Access,Oceania,Desktop,1,156,47,0,380
EVT004554,2026-09-06 00:49:01.735196,DDoS,North America,Desktop,3,601,70,0,288
EVT004555,2026-09-06 00:57:01.735196,DDoS,North America,Desktop,4,103,68,0,61
EVT004556,2026-09-06 01:05:01.735196,Malware,Europe,Server,1,926,28,1,482
EVT004557,2026-09-06 01:13:01.735196,Unauthorized Access,North America,Server,4,645,42,0,440
EVT004558,2026-09-06 01:21:01.735196,Malware,South America,Desktop,1,870,5,0,181
EVT004559,2026-09-06 01:29:01.735196,Malware,Asia,Laptop,3,528,17,0,52
EVT004560,2026-09-06 01:37:01.735196,Unauthorized Access,Europe,Server,0,575,52,0,108
EVT004561,2026-09-06 01:45:01.735196,Phishing,Oceania,Firewall,2,929,86,0,434
EVT004562,2026-09-06 01:53:01.735196,Malware,Oceania,Server,3,190,63,0,423
EVT004563,2026-09-06 02:01:01.735196,Brute Force,Oceania,Laptop,0,819,55,0,196
EVT004564,2026-09-06 02:09:01.735196,Brute Force,Africa,Laptop,3,356,69,0,468
EVT004565,2026-09-06 02:17:01.735196,Malware,Oceania,Firewall,3,941,67,0,342
EVT004566,2026-09-06 02:25:01.735196,Unauthorized Access,Oceania,Laptop,1,504,62,0,266
EVT004567,2026-09-06 02:33:01.735196,Phishing,North America,Router,2,804,61,0,113
EVT004568,2026-09-06 02:41:01.735196,Brute Force,South America,Laptop,0,677,99,0,380
EVT004569,2026-09-06 02:49:01.735196,Ransomware,Asia,Laptop,5,865,30,0,84
EVT004570,2026-09-06 02:57:01.735196,Unauthorized Access,South America,Firewall,1,411,61,0,110
EVT004571,2026-09-06 03:05:01.735196,Phishing,Africa,Server,3,967,57,1,70
EVT004572,2026-09-06 03:13:01.735196,Ransomware,Oceania,Firewall,1,191,18,0,80
EVT004573,2026-09-06 03:21:01.735196,Malware,South America,Firewall,3,848,77,0,29
EVT004574,2026-09-06 03:29:01.735196,Ransomware,Oceania,Laptop,2,161,21,0,260
EVT004575,2026-09-06 03:37:01.735196,Brute Force,Africa,Server,2,559,65,0,348
EVT004576,2026-09-06 03:45:01.735196,Phishing,Europe,Server,3,905,34,0,486
EVT004577,2026-09-06 03:53:01.735196,Phishing,Oceania,Server,4,362,38,0,430
EVT004578,2026-09-06 04:01:01.735196,Brute Force,South America,Laptop,2,159,97,0,61
EVT004579,2026-09-06 04:09:01.735196,Ransomware,North America,Firewall,3,736,29,0,245
EVT004580,2026-09-06 04:17:01.735196,Phishing,Oceania,Server,133,5243,507,1,1555
EVT004581,2026-09-06 04:25:01.735196,Malware,South America,Server,4,320,85,0,163
EVT004582,2026-09-06 04:33:01.735196,DDoS,Europe,Laptop,3,518,48,1,125
EVT004583,2026-09-06 04:41:01.735196,Malware,Asia,Desktop,0,591,43,0,247
EVT004584,2026-09-06 04:49:01.735196,DDoS,Oceania,Firewall,1,391,32,1,359
EVT004585,2026-09-06 04:57:01.735196,DDoS,Oceania,Laptop,2,357,77,1,439
EVT004586,2026-09-06 05:05:01.735196,Phishing,Europe,Router,5,241,10,0,403
EVT004587,2026-09-06 05:13:01.735196,Brute Force,Oceania,Laptop,2,923,18,0,383
EVT004588,2026-09-06 05:21:01.735196,Ransomware,South America,Server,6,108,32,0,473
EVT004589,2026-09-06 05:29:01.735196,DDoS,South America,Laptop,1,894,14,0,227
EVT004590,2026-09-06 05:37:01.735196,Malware,Oceania,Router,4,196,8,0,145
EVT004591,2026-09-06 05:45:01.735196,Phishing,South America,Server,2,235,11,0,320
EVT004592,2026-09-06 05:53:01.735196,Phishing,Asia,Desktop,4,971,80,0,253
EVT004593,2026-09-06 06:01:01.735196,Malware,South America,Firewall,3,770,16,0,366
EVT004594,2026-09-06 06:09:01.735196,DDoS,Asia,Desktop,5,969,24,0,186
EVT004595,2026-09-06 06:17:01.735196,DDoS,Europe,Desktop,3,751,8,0,398
EVT004596,2026-09-06 06:25:01.735196,DDoS,Asia,Laptop,3,105,28,0,190
EVT004597,2026-09-06 06:33:01.735196,DDoS,Europe,Server,0,266,90,0,51
EVT004598,2026-09-06 06:41:01.735196,Brute Force,South America,Router,1,412,15,0,13
EVT004599,2026-09-06 06:49:01.735196,Unauthorized Access,Africa,Laptop,5,863,88,0,399
EVT004600,2026-09-06 06:57:01.735196,Brute Force,Asia,Firewall,3,431,44,0,16
EVT004601,2026-09-06 07:05:01.735196,Malware,Asia,Firewall,1,238,6,0,446
EVT004602,2026-09-06 07:13:01.735196,Brute Force,South America,Server,1,939,9,0,331
EVT004603,2026-09-06 07:21:01.735196,Malware,Europe,Desktop,3,357,32,0,135
EVT004604,2026-09-06 07:29:01.735196,Phishing,Oceania,Firewall,4,901,14,0,97
EVT004605,2026-09-06 07:37:01.735196,Unauthorized Access,Africa,Laptop,3,599,27,0,50
EVT004606,2026-09-06 07:45:01.735196,Unauthorized Access,North America,Laptop,6,283,39,0,452
EVT004607,2026-09-06 07:53:01.735196,Ransomware,Oceania,Firewall,2,353,51,0,30
EVT004608,2026-09-06 08:01:01.735196,Ransomware,North America,Router,5,641,79,0,19
EVT004609,2026-09-06 08:09:01.735196,Malware,Oceania,Desktop,4,981,86,0,274
EVT004610,2026-09-06 08:17:01.735196,DDoS,Asia,Desktop,4,129,39,0,415
EVT004611,2026-09-06 08:25:01.735196,Brute Force,South America,Firewall,2,351,38,0,362
EVT004612,2026-09-06 08:33:01.735196,Ransomware,North America,Router,3,346,72,0,420
EVT004613,2026-09-06 08:41:01.735196,Phishing,Europe,Desktop,3,119,39,0,356
EVT004614,2026-09-06 08:49:01.735196,Ransomware,Asia,Router,36,5036,644,1,991
EVT004615,2026-09-06 08:57:01.735196,Unauthorized Access,Asia,Router,3,692,60,0,224
EVT004616,2026-09-06 09:05:01.735196,Unauthorized Access,North America,Server,3,167,81,0,390
EVT004617,2026-09-06 09:13:01.735196,Phishing,Europe,Router,6,389,45,0,77
EVT004618,2026-09-06 09:21:01.735196,Phishing,South America,Router,3,561,75,0,283
EVT004619,2026-09-06 09:29:01.735196,Brute Force,North America,Server,5,552,58,0,162
EVT004620,2026-09-06 09:37:01.735196,Unauthorized Access,South America,Laptop,3,627,12,0,233
EVT004621,2026-09-06 09:45:01.735196,Phishing,Europe,Desktop,5,988,27,0,258
EVT004622,2026-09-06 09:53:01.735196,Ransomware,North America,Firewall,3,270,17,0,402
EVT004623,2026-09-06 10:01:01.735196,Ransomware,Oceania,Firewall,4,428,64,0,378
EVT004624,2026-09-06 10:09:01.735196,Phishing,North America,Desktop,3,348,65,0,272
EVT004625,2026-09-06 10:17:01.735196,Unauthorized Access,North America,Server,2,333,52,0,45
EVT004626,2026-09-06 10:25:01.735196,Unauthorized Access,Africa,Laptop,2,770,33,0,170
EVT004627,2026-09-06 10:33:01.735196,Brute Force,Asia,Firewall,98,6993,927,1,992
